correct,stem,rule,child,age
1,HAVE,made/had -d,brown_Sarah,48.0
1,HAVE,made/had -d,brown_Sarah,48.0
0,GO,went suppletion,brown_Sarah,48.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GO,went suppletion,brown_Sarah,49.0
1,SPIN,AH -@,brown_Sarah,49.0
1,SPIN,AH -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,HAVE,made/had -d,brown_Sarah,49.0
1,EAT,EY -@,brown_Sarah,49.0
1,HAVE,made/had -d,brown_Sarah,49.0
1,TELL,OW -d,brown_Sarah,49.0
1,TELL,OW -d,brown_Sarah,49.0
1,TELL,OW -d,brown_Sarah,49.0
1,THINK,aught -t,brown_Sarah,49.0
1,HIT,no change -@,brown_Sarah,49.0
1,SAY,EH -d,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GIVE,EY -@,brown_Sarah,49.0
1,GIVE,EY -@,brown_Sarah,49.0
1,GIVE,EY -@,brown_Sarah,49.0
1,GO,went suppletion,brown_Sarah,49.0
1,SAY,EH -d,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,HURT,no change -@,brown_Sarah,49.0
1,HURT,no change -@,brown_Sarah,49.0
1,GIVE,EY -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,FORGET,AA -@,brown_Sarah,49.0
1,FORGET,AA -@,brown_Sarah,49.0
1,THINK,aught -t,brown_Sarah,49.0
1,FIND,AW -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,MAKE,made/had -d,brown_Sarah,49.0
1,HAVE,made/had -d,brown_Sarah,49.0
1,CATCH,aught -t,brown_Sarah,49.0
1,TAKE,UW -@,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,CATCH,aught -t,brown_Sarah,49.0
1,CATCH,aught -t,brown_Sarah,49.0
1,CATCH,aught -t,brown_Sarah,49.0
1,CATCH,aught -t,brown_Sarah,49.0
1,TEACH,aught -t,brown_Sarah,49.0
1,TEACH,aught -t,brown_Sarah,49.0
1,CATCH,aught -t,brown_Sarah,49.0
1,GO,went suppletion,brown_Sarah,49.0
1,HURT,no change -@,brown_Sarah,49.0
0,GO,went suppletion,brown_Sarah,49.0
1,GO,went suppletion,brown_Sarah,49.0
1,GET,AA -@,brown_Sarah,49.0
1,HAVE,made/had -d,brown_Sarah,49.0
1,HAVE,made/had -d,brown_Sarah,49.0
1,HIT,no change -@,brown_Sarah,49.0
0,RUN,AE -@,brown_Sarah,49.0
1,HIT,no change -@,brown_Sarah,49.0
0,GO,went suppletion,brown_Sarah,49.0
1,COME,EY -@,brown_Sarah,49.0
0,COME,EY -@,brown_Sarah,49.0
1,HAVE,made/had -d,brown_Sarah,49.0
1,HAVE,made/had -d,brown_Sarah,49.0
1,FIND,AW -@,brown_Sarah,49.0
1,TAKE,UW -@,brown_Sarah,49.0
1,TAKE,UW -@,brown_Sarah,49.0
1,STINK,AE -@,brown_Sarah,50.0
1,TELL,OW -d,brown_Sarah,50.0
0,TAKE,UW -@,brown_Sarah,50.0
1,TAKE,UW -@,brown_Sarah,50.0
1,SAY,EH -d,brown_Sarah,50.0
1,HAVE,made/had -d,brown_Sarah,50.0
1,CATCH,aught -t,brown_Sarah,50.0
1,EAT,EY -@,brown_Sarah,50.0
1,EAT,EY -@,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,FALL,EH -@,brown_Sarah,50.0
0,THROW,UW -@,brown_Sarah,50.0
1,THROW,UW -@,brown_Sarah,50.0
0,THROW,UW -@,brown_Sarah,50.0
1,THROW,UW -@,brown_Sarah,50.0
1,HAVE,made/had -d,brown_Sarah,50.0
1,HAVE,made/had -d,brown_Sarah,50.0
1,BUY,aught -t,brown_Sarah,50.0
1,BUY,aught -t,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,HIT,no change -@,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,HURT,no change -@,brown_Sarah,50.0
1,HAVE,made/had -d,brown_Sarah,50.0
1,GO,went suppletion,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,HAVE,made/had -d,brown_Sarah,50.0
1,EAT,EY -@,brown_Sarah,50.0
1,GIVE,EY -@,brown_Sarah,50.0
0,GO,went suppletion,brown_Sarah,50.0
1,GIVE,EY -@,brown_Sarah,50.0
1,BREAK,OW -@,brown_Sarah,50.0
1,LEAVE,shortening -t,brown_Sarah,50.0
1,HAVE,made/had -d,brown_Sarah,50.0
1,TAKE,UW -@,brown_Sarah,50.0
1,GIVE,EY -@,brown_Sarah,50.0
1,GO,went suppletion,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,MAKE,made/had -d,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,SAY,EH -d,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,SING,AH -@,brown_Sarah,50.0
1,TAKE,UW -@,brown_Sarah,50.0
0,TAKE,UW -@,brown_Sarah,50.0
1,TAKE,UW -@,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,HEAR,ER -d,brown_Sarah,50.0
1,EAT,EY -@,brown_Sarah,50.0
1,HIT,no change -@,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,SAY,EH -d,brown_Sarah,50.0
1,CATCH,aught -t,brown_Sarah,50.0
1,FIND,AW -@,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,MAKE,made/had -d,brown_Sarah,50.0
1,SAY,EH -d,brown_Sarah,50.0
0,BUY,aught -t,brown_Sarah,50.0
1,TELL,OW -d,brown_Sarah,50.0
1,GIVE,EY -@,brown_Sarah,50.0
1,SAY,EH -d,brown_Sarah,50.0
1,SAY,EH -d,brown_Sarah,50.0
1,TELL,OW -d,brown_Sarah,50.0
1,MAKE,made/had -d,brown_Sarah,50.0
1,MAKE,made/had -d,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,MAKE,made/had -d,brown_Sarah,50.0
1,GET,AA -@,brown_Sarah,50.0
1,EAT,EY -@,brown_Sarah,50.0
1,EAT,EY -@,brown_Sarah,50.0
1,EAT,EY -@,brown_Sarah,50.0
1,BRING,aught -t,brown_Sarah,50.0
1,SAY,EH -d,brown_Sarah,51.0
1,TELL,OW -d,brown_Sarah,51.0
1,TELL,OW -d,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,MAKE,made/had -d,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,MAKE,made/had -d,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,HAVE,made/had -d,brown_Sarah,51.0
1,GIVE,EY -@,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,SAY,EH -d,brown_Sarah,51.0
1,HAVE,made/had -d,brown_Sarah,51.0
1,HEAR,ER -d,brown_Sarah,51.0
1,TELL,OW -d,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,MAKE,made/had -d,brown_Sarah,51.0
1,FORGET,AA -@,brown_Sarah,51.0
1,SAY,EH -d,brown_Sarah,51.0
1,SAY,EH -d,brown_Sarah,51.0
1,SAY,EH -d,brown_Sarah,51.0
1,SAY,EH -d,brown_Sarah,51.0
1,HEAR,ER -d,brown_Sarah,51.0
1,HEAR,ER -d,brown_Sarah,51.0
1,CATCH,aught -t,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,COME,EY -@,brown_Sarah,51.0
0,COME,EY -@,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,51.0
1,GET,AA -@,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,THINK,aught -t,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,BUY,aught -t,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,TAKE,UW -@,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,GIVE,EY -@,brown_Sarah,52.0
1,LEND,no change -t,brown_Sarah,52.0
1,GO,went suppletion,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,TELL,OW -d,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
1,GET,AA -@,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
1,COME,EY -@,brown_Sarah,52.0
1,SAY,EH -d,brown_Sarah,52.0
1,HAVE,made/had -d,brown_Sarah,52.0
0,MAKE,made/had -d,brown_Sarah,53.0
0,MAKE,made/had -d,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,BREAK,OW -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,SAY,EH -d,brown_Sarah,53.0
1,HAVE,made/had -d,brown_Sarah,53.0
1,HAVE,made/had -d,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,BREAK,OW -@,brown_Sarah,53.0
1,BREAK,OW -@,brown_Sarah,53.0
1,TELL,OW -d,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,HAVE,made/had -d,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,HAVE,made/had -d,brown_Sarah,53.0
1,MAKE,made/had -d,brown_Sarah,53.0
1,CATCH,aught -t,brown_Sarah,53.0
1,TAKE,UW -@,brown_Sarah,53.0
1,TAKE,UW -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,HURT,no change -@,brown_Sarah,53.0
1,BREAK,OW -@,brown_Sarah,53.0
1,TELL,OW -d,brown_Sarah,53.0
1,BREAK,OW -@,brown_Sarah,53.0
1,FIND,AW -@,brown_Sarah,53.0
1,GO,went suppletion,brown_Sarah,53.0
1,GO,went suppletion,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,53.0
1,BREAK,OW -@,brown_Sarah,53.0
1,BREAK,OW -@,brown_Sarah,53.0
1,HAVE,made/had -d,brown_Sarah,53.0
1,HAVE,made/had -d,brown_Sarah,53.0
1,HAVE,made/had -d,brown_Sarah,53.0
1,GO,went suppletion,brown_Sarah,53.0
1,GO,went suppletion,brown_Sarah,53.0
1,STRIKE,AH -@,brown_Sarah,53.0
1,STRIKE,AH -@,brown_Sarah,53.0
1,STRIKE,AH -@,brown_Sarah,53.0
1,SAY,EH -d,brown_Sarah,53.0
1,GET,AA -@,brown_Sarah,54.0
1,HIT,no change -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,HIT,no change -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,LOSE,AO -t,brown_Sarah,54.0
1,GIVE,EY -@,brown_Sarah,54.0
1,EAT,EY -@,brown_Sarah,54.0
1,LOSE,AO -t,brown_Sarah,nan
1,TELL,OW -d,brown_Sarah,nan
1,FORGET,AA -@,brown_Sarah,nan
1,MAKE,made/had -d,brown_Sarah,nan
1,GET,AA -@,brown_Sarah,nan
1,MAKE,made/had -d,brown_Sarah,nan
1,MAKE,made/had -d,brown_Sarah,nan
1,SAY,EH -d,brown_Sarah,nan
1,HEAR,ER -d,brown_Sarah,nan
1,GO,went suppletion,brown_Sarah,54.0
1,SAY,EH -d,brown_Sarah,54.0
1,BUY,aught -t,brown_Sarah,54.0
1,MAKE,made/had -d,brown_Sarah,54.0
1,THINK,aught -t,brown_Sarah,54.0
1,HAVE,made/had -d,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,SHUT,no change -@,brown_Sarah,54.0
1,SHUT,no change -@,brown_Sarah,54.0
1,SHUT,no change -@,brown_Sarah,54.0
1,HIT,no change -@,brown_Sarah,54.0
1,HIT,no change -@,brown_Sarah,54.0
1,HURT,no change -@,brown_Sarah,54.0
1,WIN,AH -@,brown_Sarah,54.0
0,WIN,AH -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,GET,AA -@,brown_Sarah,54.0
1,MEAN,shortening -t,brown_Sarah,55.0
0,HEAR,ER -d,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,LEAVE,shortening -t,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
0,GO,went suppletion,brown_Sarah,55.0
1,EAT,EY -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,HURT,no change -@,brown_Sarah,55.0
1,HURT,no change -@,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,THINK,aught -t,brown_Sarah,55.0
0,LOSE,AO -t,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,FORGET,AA -@,brown_Sarah,55.0
1,FORGET,AA -@,brown_Sarah,55.0
1,FLY,UW -@,brown_Sarah,55.0
1,FLY,UW -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,FLY,UW -@,brown_Sarah,55.0
1,HAVE,made/had -d,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,COME,EY -@,brown_Sarah,55.0
1,HAVE,made/had -d,brown_Sarah,55.0
1,HAVE,made/had -d,brown_Sarah,55.0
1,GIVE,EY -@,brown_Sarah,55.0
1,FIND,AW -@,brown_Sarah,55.0
1,FIND,AW -@,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,FIND,AW -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,MAKE,made/had -d,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
0,BEND,no change -t,brown_Sarah,55.0
1,SPREAD,no change -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,MAKE,made/had -d,brown_Sarah,55.0
1,MAKE,made/had -d,brown_Sarah,55.0
0,THROW,UW -@,brown_Sarah,55.0
1,THROW,UW -@,brown_Sarah,55.0
1,THROW,UW -@,brown_Sarah,55.0
1,HAVE,made/had -d,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,FORGET,AA -@,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,CATCH,aught -t,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,MAKE,made/had -d,brown_Sarah,55.0
0,MAKE,made/had -d,brown_Sarah,55.0
1,FALL,EH -@,brown_Sarah,55.0
1,BREAK,OW -@,brown_Sarah,55.0
1,GET,AA -@,brown_Sarah,55.0
1,STEAL,OW -@,brown_Sarah,55.0
0,STEAL,OW -@,brown_Sarah,55.0
1,STEAL,OW -@,brown_Sarah,55.0
0,STEAL,OW -@,brown_Sarah,55.0
1,TAKE,UW -@,brown_Sarah,55.0
0,TELL,OW -d,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,COME,EY -@,brown_Sarah,55.0
1,HAVE,made/had -d,brown_Sarah,55.0
1,HIT,no change -@,brown_Sarah,55.0
1,HIT,no change -@,brown_Sarah,55.0
1,COME,EY -@,brown_Sarah,55.0
0,FIGHT,AO -@,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
1,COME,EY -@,brown_Sarah,55.0
1,FIGHT,AO -@,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
0,THROW,UW -@,brown_Sarah,55.0
1,THROW,UW -@,brown_Sarah,55.0
1,GO,went suppletion,brown_Sarah,55.0
0,THROW,UW -@,brown_Sarah,55.0
1,THROW,UW -@,brown_Sarah,55.0
0,THROW,UW -@,brown_Sarah,55.0
1,THROW,UW -@,brown_Sarah,55.0
1,HURT,no change -@,brown_Sarah,55.0
1,SAY,EH -d,brown_Sarah,55.0
1,THINK,aught -t,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,HURT,no change -@,brown_Sarah,56.0
1,GET,AA -@,brown_Sarah,56.0
1,HAVE,made/had -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,GET,AA -@,brown_Sarah,56.0
1,HIT,no change -@,brown_Sarah,56.0
1,GO,went suppletion,brown_Sarah,56.0
1,GET,AA -@,brown_Sarah,56.0
1,GET,AA -@,brown_Sarah,56.0
1,SHAKE,UH -@,brown_Sarah,56.0
1,SHAKE,UH -@,brown_Sarah,56.0
1,LOSE,AO -t,brown_Sarah,56.0
1,FORGET,AA -@,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,GET,AA -@,brown_Sarah,56.0
0,FEEL,shortening -t,brown_Sarah,56.0
1,HAVE,made/had -d,brown_Sarah,56.0
1,HAVE,made/had -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,HAVE,made/had -d,brown_Sarah,56.0
1,GET,AA -@,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,GO,went suppletion,brown_Sarah,56.0
0,PUT,no change -@,brown_Sarah,56.0
1,GO,went suppletion,brown_Sarah,56.0
0,HEAR,ER -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,SAY,EH -d,brown_Sarah,56.0
1,GET,AA -@,brown_Sarah,56.0
1,GET,AA -@,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,LEAVE,shortening -t,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
0,HEAR,ER -d,brown_Sarah,57.0
1,BUY,aught -t,brown_Sarah,57.0
1,SAY,EH -d,brown_Sarah,57.0
0,MAKE,made/had -d,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,MAKE,made/had -d,brown_Sarah,57.0
0,THROW,UW -@,brown_Sarah,57.0
0,SEND,no change -t,brown_Sarah,57.0
0,MAKE,made/had -d,brown_Sarah,57.0
1,TELL,OW -d,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,COME,EY -@,brown_Sarah,57.0
1,FORGET,AA -@,brown_Sarah,57.0
0,MAKE,made/had -d,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,CATCH,aught -t,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,GO,went suppletion,brown_Sarah,57.0
1,SAY,EH -d,brown_Sarah,57.0
1,WAKE,OW -@,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,MAKE,made/had -d,brown_Sarah,57.0
1,BRING,aught -t,brown_Sarah,57.0
1,LOSE,AO -t,brown_Sarah,57.0
1,FIND,AW -@,brown_Sarah,57.0
1,THINK,aught -t,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,MAKE,made/had -d,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,FORGET,AA -@,brown_Sarah,57.0
1,RUN,AE -@,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,RUN,AE -@,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,SAY,EH -d,brown_Sarah,57.0
1,GET,AA -@,brown_Sarah,57.0
1,DRINK,AE -@,brown_Sarah,57.0
1,FEEL,shortening -t,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,HAVE,made/had -d,brown_Sarah,57.0
1,DRINK,AE -@,brown_Sarah,57.0
1,DRINK,AE -@,brown_Sarah,57.0
1,EAT,EY -@,brown_Sarah,57.0
1,DRINK,AE -@,brown_Sarah,57.0
1,GO,went suppletion,brown_Sarah,57.0
1,SLEEP,shortening -t,brown_Sarah,58.0
1,TAKE,UW -@,brown_Sarah,58.0
1,TEACH,aught -t,brown_Sarah,58.0
1,FORGET,AA -@,brown_Sarah,58.0
1,HAVE,made/had -d,brown_Sarah,58.0
1,GIVE,EY -@,brown_Sarah,58.0
1,KNOW,UW -@,brown_Sarah,58.0
1,KNOW,UW -@,brown_Sarah,58.0
1,SAY,EH -d,brown_Sarah,58.0
1,CATCH,aught -t,brown_Sarah,58.0
0,CATCH,aught -t,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
0,SLIDE,shortening -@,brown_Sarah,58.0
0,SLIDE,shortening -@,brown_Sarah,58.0
0,SLIDE,shortening -@,brown_Sarah,58.0
1,SLIDE,shortening -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GO,went suppletion,brown_Sarah,58.0
0,SIT,AE -@,brown_Sarah,58.0
1,HAVE,made/had -d,brown_Sarah,58.0
1,HAVE,made/had -d,brown_Sarah,58.0
1,HAVE,made/had -d,brown_Sarah,58.0
1,BREAK,OW -@,brown_Sarah,58.0
1,GIVE,EY -@,brown_Sarah,58.0
1,BREAK,OW -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,HAVE,made/had -d,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,BUY,aught -t,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,58.0
1,SAY,EH -d,brown_Sarah,58.0
1,HAVE,made/had -d,brown_Sarah,58.0
1,THINK,aught -t,brown_Sarah,58.0
1,SAY,EH -d,brown_Sarah,58.0
1,TAKE,UW -@,brown_Sarah,58.0
1,SAY,EH -d,brown_Sarah,58.0
1,MAKE,made/had -d,brown_Sarah,58.0
1,GET,AA -@,brown_Sarah,59.0
1,HAVE,made/had -d,brown_Sarah,59.0
1,FLY,UW -@,brown_Sarah,59.0
1,FLY,UW -@,brown_Sarah,59.0
0,FLY,UW -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,SAY,EH -d,brown_Sarah,59.0
1,MAKE,made/had -d,brown_Sarah,59.0
1,TELL,OW -d,brown_Sarah,59.0
1,MAKE,made/had -d,brown_Sarah,59.0
0,MAKE,made/had -d,brown_Sarah,59.0
1,KNOW,UW -@,brown_Sarah,59.0
1,SAY,EH -d,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,FIND,AW -@,brown_Sarah,59.0
1,MAKE,made/had -d,brown_Sarah,59.0
1,SAY,EH -d,brown_Sarah,59.0
1,FORGET,AA -@,brown_Sarah,59.0
1,FORGET,AA -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,SAY,EH -d,brown_Sarah,59.0
1,SAY,EH -d,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,KNOW,UW -@,brown_Sarah,59.0
1,FORGET,AA -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,GET,AA -@,brown_Sarah,59.0
1,SAY,EH -d,brown_Sarah,59.0
1,BREAK,OW -@,providence_Alex,26.0
1,BREAK,OW -@,providence_Alex,26.0
1,BREAK,OW -@,providence_Alex,26.0
1,BREAK,OW -@,providence_Alex,26.0
1,BREAK,OW -@,providence_Alex,26.0
1,BREAK,OW -@,providence_Alex,26.0
1,BREAK,OW -@,providence_Alex,26.0
1,BREAK,OW -@,providence_Alex,26.0
1,BREAK,OW -@,providence_Alex,27.0
1,BREAK,OW -@,providence_Alex,27.0
1,BREAK,OW -@,providence_Alex,27.0
1,BREAK,OW -@,providence_Alex,27.0
1,BREAK,OW -@,providence_Alex,28.0
1,BREAK,OW -@,providence_Alex,28.0
1,BREAK,OW -@,providence_Alex,28.0
1,BREAK,OW -@,providence_Alex,28.0
1,BREAK,OW -@,providence_Alex,28.0
1,BREAK,OW -@,providence_Alex,28.0
1,BREAK,OW -@,providence_Alex,28.0
1,BREAK,OW -@,providence_Alex,28.0
