"Corpus","Utterance"
"newengland","alright"
"newengland","hold my hand"
"newengland","what would you like for lunch"
"newengland","okay"
"newengland","I'll make the peanut"
"newengland","what would you like to drink"
"newengland","you get the soda and I'll make the peanut"
"newengland","the refrigerator's over there"
"newengland","here"
"newengland","we can pretend this is the table"
"newengland","sit here"
"newengland","here's your peanut sandwich"
"newengland","hey I got an idea"
"newengland","why don't you take the bird one now and I could have a turn with the Cookie_Monster"
"newengland","alright"
"newengland","thanks"
"newengland","oh that does have something funny inside"
"newengland","it feels like plastic"
"newengland","inside this mouth"
"newengland","that one's hard to do"
"newengland","you wanna try Cookie_Monster again"
"newengland","it's a little easier to move the mouth on this one"
"newengland","yeah"
"newengland","I let turn here"
"newengland","wanna give it a try"
"newengland","you wanna use that one"
"newengland","okay"
"newengland","I'll use the bird"
"newengland","do you like my fancy blue hair"
"newengland","yeah it's like a piece of plastic in there"
"newengland","I wish we could turn it inside out so we could see it"
"newengland","see this is what's inside that makes it move"
"newengland","see"
"newengland","pretty fancy huh"
"newengland","it's a great puppet"
"newengland","here you go"
"newengland","yeah that's what you do"
"newengland","what"
"newengland","what else can these puppets do"
"newengland","alright"
"newengland","where should the swings be"
"newengland","what should we make the swings be"
"newengland","alright"
"newengland","let's have them over there"
"newengland","you know what they could do"
"newengland","we could have this be the swings"
"newengland","they could sit on my arm and they could pretend my arm is the swing"
"newengland","alright"
"newengland","have your puppet come sit on my swing"
"newengland","I"
"newengland","o"
"newengland","don't go so high"
"newengland","don't go so high"
"newengland","that was really fun playin on the swings"
"newengland","xxx"
"newengland","that's just plastic"
"newengland","it's plastic in there which makes the mouth hard"
"newengland","makes the mouth hard"
"newengland","and this mouth is just made out of cloth so it's soft"
"newengland","hello"
"newengland","look what else could we do today"
"newengland","alright"
"newengland","let's go in our beds"
"newengland","this is my bed"
"newengland","I'm goin to go to sleep"
"newengland","put"
"newengland","good"
"newengland","put his covers up"
"newengland","good"
"newengland","should we put them in the box and cover it up and find something else to play"
"newengland","alright"
"newengland","why don't we put them both in the box"
"newengland","you put the top on the box and I'll get something else"
"newengland","thanks"
"newengland","ahhah"
"newengland","I wonder what could be in this box"
"newengland","plunk"
"newengland","crayons"
"newengland","do you know any of these crayon's color names"
"newengland","know what color this is"
"newengland","take"
"newengland","take a wild guess"
"newengland","it's not blue"
"newengland","try another one"
"newengland","red"
"newengland","what color are my shoes"
"newengland","what color are my shoes"
"newengland","red"
"newengland","wanna have the red crayon"
"newengland","this is the paper right here"
"newengland","you can use this paper or we can use this paper"
"newengland","gonna use that"
"newengland","okay"
"newengland","what are you gonna make"
"newengland","you know it would easier if if you pretend this is a desk"
"newengland","put this on on this like the desk"
"newengland","probably some other child who had this toy before us"
"newengland","wanna wanna put"
"newengland","here"
"newengland","excuse me one second"
"newengland","alright"
"newengland","pretend this is a desk"
"newengland","and if you write on that it makes it a"
"newengland","what"
"newengland","a"
"newengland","you're gonna draw a picture of you"
"newengland","I see"
"newengland","nice face"
"newengland","can you put the eyes on"
"newengland","oh aren't they pretty"
"newengland","and how about a big smily mouth"
"newengland","oh"
"newengland","I like the eyes"
"newengland","okay how about a big smily mouth"
"newengland","wow"
"newengland","a sad face"
"newengland","how come he's makin a sad face"
"newengland","oh alright"
"newengland","maybe I'll make a picture of the mother and she can make him feel better"
"newengland","mhm"
"newengland","alright"
"newengland","what are you gonna make on this paper"
"newengland","taste the rainbow"
"newengland","you're done with this game"
"newengland","okay"
"newengland","I wonder if there's something in the last box"
"newengland","here you go"
"newengland","you're welcome"
"newengland","ah the last box is big"
"newengland","can you put this back up on the desk buddy"
"newengland","thanks"
"newengland","and then you can put that on the desk and get the last box"
"newengland","it's very big"
"newengland","is it too heavy for you to carry"
"newengland","oh Mister Muscle"
"newengland","what is it"
"newengland","pull it out and let's see"
"newengland","pull"
"newengland","pull"
"newengland","alright you pull it that way I'll pull it this"
"newengland","you ready"
"newengland","set go"
"newengland","thanks"
"newengland","I think the door opens"
"newengland","oh there's a door like that"
"newengland","but you know what else you can do"
"newengland","you can have the guy go in like this"
"newengland","or"
"newengland","and look at all these rooms"
"newengland","why don't you sit over here like this"
"newengland","oh and there's furniture and everything"
"newengland","and a car"
"newengland","and a garage"
"newengland","do you want to play"
"newengland","okay"
"newengland","we'll get some things to play with"
"newengland","okay"
"newengland","you sit here"
"newengland","oh"
"newengland","right over here next to me"
"newengland","a book"
"newengland","what"
"newengland","okay"
"newengland","is it's for you to read"
"newengland","yeah"
"newengland","okay"
"newengland","Early Words"
"newengland","Richard Scarry"
"newengland","lemme see"
"newengland","I am a little bunny"
"newengland","my name is Franny"
"newengland","this is my room"
"newengland","what do you see"
"newengland","a duck"
"newengland","what else"
"newengland","slippers"
"newengland","yeah"
"newengland","what else do you see"
"newengland","a bed"
"newengland","good"
"newengland","yeah"
"newengland","and what else"
"newengland","oh"
"newengland","the little bug's bed huh"
"newengland","what's this"
"newengland","a block"
"newengland","uhuh"
"newengland","his sock huh"
"newengland","yeah"
"newengland","what's this"
"newengland","window"
"newengland","yeah"
"newengland","what is"
"newengland","no that's not snow"
"newengland","that's the sun"
"newengland","this is the sun"
"newengland","it's just the window has a reflection on it"
"newengland","okay"
"newengland","I brush my teeth when I get up"
"newengland","I wash my face and my hands"
"newengland","what do you see here"
"newengland","what do you see"
"newengland","wash his face"
"newengland","yeah"
"newengland","what's what's this"
"newengland","tooth toothpaste"
"newengland","what's this"
"newengland","toothbrush right"
"newengland","what's this"
"newengland","comb"
"newengland","what's this"
"newengland","cup"
"newengland","this is a cup"
"newengland","what's this"
"newengland","a brush"
"newengland","yeah"
"newengland","okay"
"newengland","good"
"newengland","what's"
"newengland","no well it looks like an egg"
"newengland","it's soap"
"newengland","it's not a bookcase"
"newengland","no"
"newengland","what do you see here"
"newengland","I can dress myself"
"newengland","what what does he got_to dress"
"newengland","mhm"
"newengland","yup"
"newengland","mhm"
"newengland","what's that"
"newengland","jacket"
"newengland","what's this"
"newengland","mhm"
"newengland","right"
"newengland","and what's this"
"newengland","yeah"
"newengland","another kind of jacket"
"newengland","a raincoat"
"newengland","what's this"
"newengland","and what's this"
"newengland","socks"
"newengland","okay"
"newengland","Mommy makes my breakfast"
"newengland","what do you see here"
"newengland","what's this"
"newengland","plate"
"newengland","what's this"
"newengland","fork"
"newengland","right"
"newengland","what's this"
"newengland","bread"
"newengland","alright"
"newengland","I I go outdoors to play with my friends"
"newengland","and what do you see"
"newengland","what's this"
"newengland","what's this"
"newengland","what's this"
"newengland","a pig"
"newengland","what's this"
"newengland","a seesaw"
"newengland","what's this"
"newengland","sandbox"
"newengland","good"
"newengland","we pick flowers to take home to Mommy"
"newengland","what's this"
"newengland","butterfly"
"newengland","worm"
"newengland","good"
"newengland","what"
"newengland","oh yeah"
"newengland","he's coming up through the ground"
"newengland","and what else is"
"newengland","hmm"
"newengland","Daddy reads us a story before we go to sleep"
"newengland","where's Daddy"
"newengland","which do you think is the daddy"
"newengland","yeah"
"newengland","right"
"newengland","and where's the book"
"newengland","good"
"newengland","okay"
"newengland","you know we have another thing to play with now"
"newengland","can"
"newengland","there's something in that box"
"newengland","yeah"
"newengland","come on over here"
"newengland","oh look"
"newengland","come sit next to Mom"
"newengland","here"
"newengland","turn over this way"
"newengland","turn over this way"
"newengland","this way"
"newengland","there"
"newengland","wanna play"
"newengland","who's"
"newengland","who is it"
"newengland","this is Cookie_Monster"
"newengland","hi my name is Cookie_Monster"
"newengland","what's you name"
"newengland","Cowie"
"newengland","nice to meet you"
"newengland","oh you're eating me"
"newengland","I'm gonna give you a kiss"
"newengland","oh"
"newengland","you're fuzzy"
"newengland","are you fuzzy"
"newengland","I'm a monster"
"newengland","you lost"
"newengland","do you wanna be do you wanna be the mon Cookie_Monster"
"newengland","oh it says his name"
"newengland","Goldie"
"newengland","and you know what"
"newengland","this Cookie_Monster can tickle"
"newengland","put them back in the box"
"newengland","okay"
"newengland","okay"
"newengland","okay"
"newengland","that was the book"
"newengland","we just did that one"
"newengland","what's"
"newengland","wanna color"
"newengland","you want those"
"newengland","okay"
"newengland","not much space left to color on these papers"
"newengland","how about this do you wanna color on that"
"newengland","you wanna color"
"newengland","you wanna make the picture"
"newengland","what're you gonna make for Mom"
"newengland","a little what"
"newengland","wanna"
"newengland","do you wanna color with a different color"
"newengland","oh not on the box"
"newengland","no"
"newengland","color on the paper"
"newengland","what's that"
"newengland","a dolphin"
"newengland","you love to make dolphins don't you"
"newengland","now these"
"newengland","okay"
"newengland","what about the blue one"
"newengland","are"
"newengland","what's"
"newengland","o"
"newengland","don't write on me"
"newengland","just write on paper"
"newengland","whoa"
"newengland","no"
"newengland","two dolphins"
"newengland","right on top of each other"
"newengland","you know what Zach"
"newengland","there's"
"newengland","do you wanna put these things away"
"newengland","and play with something else"
"newengland","wait"
"newengland","let's"
"newengland","hey Zach"
"newengland","we got_to put these things away"
"newengland","wait let's put this box together"
"newengland","a house is in this one"
"newengland","okay"
"newengland","come on"
"newengland","let's bring it down"
"newengland","come"
"newengland","that's a dog huh"
"newengland","fooyung"
"newengland","hmm"
"newengland","that's a car huh"
"newengland","yeah"
"newengland","where's he going"
"newengland","what're the different rooms in here do you think"
"newengland","to school"
"newengland","uhuh"
"newengland","mhm"
"newengland","he's driving to the barn"
"newengland","that's a garage huh"
"newengland","is he parking the car"
"newengland","he already did"
"newengland","what"
"newengland","what's the matter"
"newengland","that's a crib huh"
"newengland","that's a big bed I think"
"newengland","hi"
"newengland","is this your bed"
"newengland","oh"
"newengland","do you have a bed that I could sleep in"
"newengland","oh thank"
"newengland","oh"
"newengland","so tired"
"newengland","whoop"
"newengland","hi"
"newengland","how are you"
"newengland","what"
"newengland","let's go in the chairs"
"newengland","there's my chair"
"newengland","nice to meet you too"
"newengland","let's go sit in the living room"
"newengland","oh that looks like a children's room doesn't it"
"newengland","uh let's see"
"newengland","where's the table"
"newengland","oh"
"newengland","there's the table"
"newengland","maybe the table g in the kitchen huh"
"newengland","and"
"newengland","how about this bed"
"newengland","do you think"
"newengland","mhm"
"newengland","oh"
"newengland","can I have something to eat too"
"newengland","yeah"
"newengland","oh thank"
"newengland","what do you have_to eat today"
"newengland","oh"
"newengland","do you like chicken"
"newengland","hmm"
"newengland","a boat for chicken"
"newengland","okay"
"newengland","it's almost time"
"newengland","ten minutes"
"newengland","you have bites on your leg"
"newengland","some chicken"
"newengland","sure"
"newengland","I'll go in the kitchen and get some chicken"
"newengland","here's some chicken"
"newengland","a plate"
"newengland","could you get a plate for him"
"newengland","sure"
"newengland","I'll get a plate"
"newengland","thank"
"newengland","he went over there"
"newengland","that's a long way"
"newengland","he's gonna"
"newengland","oh you're gonna throw them in the garage"
"newengland","yeah"
"newengland","hi"
"newengland","nice to meet you"
"newengland","are you gonna take a ride in the car"
"newengland","is he gonna drive"
"newengland","the dog"
"newengland","oh"
"newengland","can I come too"
"newengland","www"
"newengland","let's see what's in here"
"newengland","oh"
"newengland","okay"
"newengland","shall we look at the cover first"
"newengland","let's see"
"newengland","what's this"
"newengland","and what's this"
"newengland","okay"
"newengland","and what's this"
"newengland","a banana"
"newengland","what is that"
"newengland","a lamp"
"newengland","right"
"newengland","what do you see"
"newengland","I'm a little bunny"
"newengland","my name is Franny"
"newengland","that's Franny"
"newengland","and what's this"
"newengland","a duckie"
"newengland","and what is he wearing on his feet"
"newengland","what's he wearing on his feet"
"newengland","slippers"
"newengland","with bunny rabbits on them"
"newengland","what's this"
"newengland","yeah"
"newengland","and what's covering it"
"newengland","and what's up here"
"newengland","and what's outside the window"
"newengland","yeah"
"newengland","and what's hanging around the window"
"newengland","what's that called"
"newengland","no"
"newengland","what's this called up here"
"newengland","a curtain"
"newengland","and what's this"
"newengland","a"
"newengland","a buggie"
"newengland","hey"
"newengland","is he doing what you usually do in the morning"
"newengland","what's he doing"
"newengland","right"
"newengland","and what's that in his hand"
"newengland","why is he squishing it"
"newengland","because he forgot to stop"
"newengland","and it's still coming out"
"newengland","that's silly"
"newengland","because he forgot to stop squishing"
"newengland","who's under here"
"newengland","and where is he again"
"newengland","he's hiding"
"newengland","what's this"
"newengland","very good"
"newengland","and what's this"
"newengland","that's not a toothbrush"
"newengland","it's too big"
"newengland","that's a"
"newengland","hair"
"newengland","that's a toothbrush"
"newengland","and what's in here"
"newengland","do you know what that is"
"newengland","that's a bar of"
"newengland","right"
"newengland","why does he need it in there"
"newengland","because he's in the bath"
"newengland","now t"
"newengland","he's getting dressed all by himself"
"newengland","what's he putting on"
"newengland","he that's underpants"
"newengland","he's wearing underpants"
"newengland","he's putting on a"
"newengland","right"
"newengland","and what's this called"
"newengland","when you pull out the"
"newengland","drawer"
"newengland","and what's that"
"newengland","and a"
"newengland","raincoat"
"newengland","just like your raincoat"
"newengland","and"
"newengland","what"
"newengland","you want to turn the page"
"newengland","okay"
"newengland","mommy makes my breakfast"
"newengland","what's this"
"newengland","cereal"
"newengland","yes"
"newengland","and what's on the plate"
"newengland","with milk in there"
"newengland","is there milk in there"
"newengland","I don't know"
"newengland","I don't see any milk in there"
"newengland","I don't know"
"newengland","maybe she hasn't poured it in yet"
"newengland","and what's this on the plate"
"newengland","what is that on the plate"
"newengland","what is it"
"newengland","an eggie"
"newengland","and what's in the glass"
"newengland","and what's on the on this dish"
"newengland","do you know what that is"
"newengland","yyy"
"newengland","butter"
"newengland","right"
"newengland","oh"
"newengland","what's up here"
"newengland","yeah"
"newengland","what's he playing in"
"newengland","and what is he playing with"
"newengland","good"
"newengland","and what's he playing with"
"newengland","and what's he wearing on his head"
"newengland","a cap"
"newengland","what are they playing on"
"newengland","right"
"newengland","and what's this up here"
"newengland","just like in the other room right"
"newengland","oh what's on this page"
"newengland","what's that"
"newengland","and what's this"
"newengland","right"
"newengland","and what's this"
"newengland","and what's he holding in his hand"
"newengland","right"
"newengland","and what's this over here"
"newengland","and this is called a barn"
"newengland","a barn"
"newengland","daddy reads us a story before we go to sleep"
"newengland","what's out the window"
"newengland","what do you see out there"
"newengland","and"
"newengland","what else"
"newengland","and a"
"newengland","right"
"newengland","who's that"
"newengland","that's Franny and the buggie"
"newengland","oh that's daddy"
"newengland","that's Franny's daddy"
"newengland","okay"
"newengland","let's"
"newengland","take down the next box"
"newengland","what's that"
"newengland","can you open the box"
"newengland","can you open it"
"newengland","help"
"newengland","okay"
"newengland","a"
"newengland","cookie"
"newengland","I want a cookie"
"newengland","and you have polly the parrot"
"newengland","can you make the parrot's mouth open and close"
"newengland","can you put your hand inside and make the parrot's mouth open and close"
"newengland","I think maybe you should use Cookie he is smaller"
"newengland","he's a little smaller"
"newengland","why don't you try Cookie"
"newengland","this is Goldie"
"newengland","that's Cookie and this is Goldie"
"newengland","put put it on the right way"
"newengland","and put your"
"newengland","where's your thumb"
"newengland","there's your thumb"
"newengland","that's right"
"newengland","hello"
"newengland","Polly want a cracker"
"newengland","Polly want a cracker"
"newengland","xxx"
"newengland","he's gonna eat the parrot"
"newengland","no he's not"
"newengland","no he's not"
"newengland","no he's not"
"newengland","the parrot is going to eat you"
"newengland","he doesn't like to eat parrots"
"newengland","he likes to eat cookies"
"newengland","oh no"
"newengland","he's dead"
"newengland","watch out for the box"
"newengland","let's move the box away so it doesn't get broken"
"newengland","oh no"
"newengland","I like that Cookie"
"newengland","isn't he cute"
"newengland","is he cute"
"newengland","here he comes"
"newengland","here he comes"
"newengland","watch out"
"newengland","watch out"
"newengland","okay"
"newengland","let's put the puppets back in the box"
"newengland","and close up the box"
"newengland","now can you get another box"
"newengland","let's find out"
"newengland","oh"
"newengland","do you want to color"
"newengland","get of paper"
"newengland","okay"
"newengland","let's put the piece of paper up here"
"newengland","oh my"
"newengland","oh"
"newengland","I see what you're doing"
"newengland","okay"
"newengland","now can you color something"
"newengland","what's that"
"newengland","can you make a head with a face"
"newengland","make a big circle for a head"
"newengland","okay"
"newengland","okay"
"newengland","okay"
"newengland","now we need some eyes"
"newengland","what's that"
"newengland","an eye"
"newengland","okay"
"newengland","make another eye"
"newengland","because we have two eyes right"
"newengland","okay"
"newengland","now we need a nose"
"newengland","there it is"
"newengland","is that where you put a nose"
"newengland","is your nose over here"
"newengland","your nose is in in your head right"
"newengland","put a nose on"
"newengland","that's right"
"newengland","let's turn it this way"
"newengland","make a nice nose though"
"newengland","and how about a mouth"
"newengland","you need a mouth too"
"newengland","and how about some ears"
"newengland","and another ear on the other side"
"newengland","okay"
"newengland","now how about some hair"
"newengland","good"
"newengland","very good"
"newengland","now"
"newengland","can over here can you make me a moon"
"newengland","that's pretty good"
"newengland","how about some stars"
"newengland","not really"
"newengland","but that's good enough"
"newengland","oh"
"newengland","what would you like to make next"
"newengland","make a picture of Yoni"
"newengland","yeah"
"newengland","that's a good color for Yoni"
"newengland","that's right"
"newengland","little feet"
"newengland","does he have little hands too"
"newengland","mhm"
"newengland","how about a belly huh"
"newengland","that's a good belly"
"newengland","can you put a hat on his head"
"newengland","it's cold outside huh"
"newengland","mm that's good"
"newengland","yeah"
"newengland","who's that"
"newengland","I don't know"
"newengland","who's that"
"newengland","Uba"
"newengland","should we write Uba down next to his name"
"newengland","next to his picture"
"newengland","let's write down Uba"
"newengland","Uba"
"newengland","want me to draw a picture of Uba now"
"newengland","let's draw a picture of Uba"
"newengland","two eyes and a nose and a mouth"
"newengland","and two arms"
"newengland","and two legs"
"newengland","and a xxx"
"newengland","there's Uba"
"newengland","feet"
"newengland","isn't that funny"
"newengland","Uba doesn't have too much hair Cookie"
"newengland","because he's losing his hair"
"newengland","but we'll put some hair on him okay"
"newengland","we put some hair on"
"newengland","because some peop men lose their hair when they get older"
"newengland","he's not very old yet but his Papa lost all his hair too"
"newengland","you notice Ady doesn't have very much hair does he"
"newengland","okay"
"newengland","let's put this one away first"
"newengland","come"
"newengland","come here"
"newengland","put the crayons in the box please"
"newengland","okay"
"newengland","shall we take this home with us"
"newengland","and show Uba"
"newengland","shall we take this this picture that you made home with us"
"newengland","my"
"newengland","what happened"
"newengland","it fell over"
"newengland","what's"
"newengland","mm"
"newengland","do you know what is over here"
"newengland","and there is another bed over there too"
"newengland","that's upside down that bed you silly"
"newengland","you have_to sleep on a mattress right"
"newengland","are you going schlepping"
"newengland","mhm"
"newengland","what's over there"
"newengland","next to your foot"
"newengland","oh"
"newengland","somebody can go in the car"
"newengland","and go for a ride"
"newengland","can you drive right into the garage"
"newengland","vroom"
"newengland","that's nice"
"newengland","they eating breakfast outside because the weather is so pretty"
"newengland","yeah"
"newengland","look at all those empty rooms"
"newengland","can you put the beds in the bed"
"newengland","do you know where's the bed"
"newengland","see the closet with all the clothes in it"
"newengland","that must be a bed right"
"newengland","okay"
"newengland","you put all the beds in the bed first"
"newengland","but you know something"
"newengland","you could put the other bed in the children's room"
"newengland","that's the children's room over there with the toys"
"newengland","see the children's room"
"newengland","put the other bed in there"
"newengland","the"
"newengland","they're all gonna sleep in there"
"newengland","okay"
"newengland","now how about if we put the table in the kitchen"
"newengland","what're they having for breakfast"
"newengland","cottage cheese"
"newengland","yes"
"newengland","is that something like the house you have too"
"newengland","you have a house that looks something like that don't you"
"newengland","I don't think there are any more toys right now"
"newengland","you went through all four boxes"
"newengland","xxx get toys for us here Annie"
"newengland","are we gonna have nice toys"
"newengland","oh"
"newengland","look what we have here"
"newengland","ahhah"
"newengland","isn't this a nice book"
"newengland","no it's a nice book"
"newengland","it's got some words in it"
"newengland","whoop"
"newengland","who's that"
"newengland","and what do we have here"
"newengland","a boy here and the block"
"newengland","and what's this"
"newengland","slipper"
"newengland","and the toothbrush"
"newengland","www"
"newengland","okay"
"newengland","look look"
"newengland","you and I"
"newengland","look look"
"newengland","it's a nice book"
"newengland","look"
"newengland","you wanna see the pictures"
"newengland","look who we have"
"newengland","ye"
"newengland","and look what he's doing"
"newengland","and what's he doin here"
"newengland","brushing his"
"newengland","yes"
"newengland","and what's he doing here"
"newengland","putting on his"
"newengland","what's he wearing"
"newengland","under"
"newengland","and an under"
"newengland","shirt"
"newengland","and what's this"
"newengland","overalls"
"newengland","and a raincoat"
"newengland","and who's the Mommy"
"newengland","what's she doing"
"newengland","she's making"
"newengland","ye xxx cereal"
"newengland","look at that"
"newengland","lookit"
"newengland","lookit she's makin bread and and butter"
"newengland","and look at that they're outside and they're playing in the"
"newengland","yes"
"newengland","and he's throwin the"
"newengland","and he's riding on the"
"newengland","seesaw"
"newengland","see the seesaw"
"newengland","and he's riding a wagon"
"newengland","and look at this"
"newengland","he's holding a"
"newengland","yes"
"newengland","and who's this down there on the ground"
"newengland","a little worm"
"newengland","a little one"
"newengland","what's this"
"newengland","and look at this"
"newengland","he's reading a story"
"newengland","the daddy's reading a story"
"newengland","and who's goin to sleep too"
"newengland","these are the the little"
"newengland","the little bed"
"newengland","the bed"
"newengland","that's funny"
"newengland","bed"
"newengland","okay and here's the Mommy and the house"
"newengland","you like the book"
"newengland","okay you sit here and we'll look at some more things"
"newengland","nice book"
"newengland","we'll put this box away"
"newengland","you sit here"
"newengland","you"
"newengland","okay you sit and we're gonna look at more"
"newengland","uh"
"newengland","there's"
"newengland","this is something else"
"newengland","you you know what this is"
"newengland","puppet"
"newengland","who's this"
"newengland","Cookie_Monster"
"newengland","hi Annie"
"newengland","xxx"
"newengland","you wanna do one"
"newengland","do you wanna do one"
"newengland","here"
"newengland","which one do you want to put on your hand"
"newengland","go"
"newengland","hi Annie"
"newengland","how are you"
"newengland","I'm Cookie_Monster"
"newengland","I'm Cookie_Monster"
"newengland","you wanna put this on your hand"
"newengland","okay"
"newengland","there now now go like this with your hand"
"newengland","wave with your hand and now he's saying hello"
"newengland","hi Annie"
"newengland","hi Annie"
"newengland","there we go"
"newengland","you wanna say hello hello hello hello"
"newengland","okay"
"newengland","you wanna see what else we have"
"newengland","okay"
"newengland","we have"
"newengland","oh look"
"newengland","we have"
"newengland","oh what you really like"
"newengland","you wanna draw"
"newengland","uhhum"
"newengland","well of course"
"newengland","well we don't finish"
"newengland","no"
"newengland","we already played with those"
"newengland","you"
"newengland","Annie we played with those"
"newengland","you"
"newengland","no more drawing"
"newengland","okay I put the drawing away"
"newengland","okay the last one you want to do"
"newengland","okay"
"newengland","let's do the last one"
"newengland","oh this one's big"
"newengland","the man fell out"
"newengland","yeah"
"newengland","uhhuh"
"newengland","boy that's a nice house"
"newengland","a little Tudor there"
"newengland","um fancy house with a garage"
"newengland","alright"
"newengland","uhhuh"
"newengland","with a fireplace"
"newengland","boy this's a real fancy house there"
"newengland","mhm"
"newengland","yeah that's that's a second bed"
"newengland","two bed"
"newengland","what do we got"
"newengland","oh kitchen"
"newengland","look like a kitchen dinette"
"newengland","and this looks like a living room"
"newengland","two bed house"
"newengland","two bed cottage"
"newengland","a Tudor cottage"
"newengland","uhhuh"
"newengland","okay"
"newengland","I"
"newengland","well the garage is here"
"newengland","you can do this"
"newengland","look see"
"newengland","you aw it doesn't open though"
"newengland","d it open"
"newengland","no it doesn't open"
"newengland","you"
"newengland","you"
"newengland","okay"
"newengland","I think that's a car seat"
"newengland","I don't know what it is"
"newengland","is it a car seat"
"newengland","I think it might go in here"
"newengland","see"
"newengland","go in"
"newengland","it's a car seat"
"newengland","look xxx"
"newengland","the baby g in the car seat I think"
"newengland","is that what it is"
"newengland","a car seat"
"newengland","yeah a car seat"
"newengland","oh no it's not a car seat"
"newengland","it's a oh I know what it is"
"newengland","it's furniture for the house"
"newengland","it g up here"
"newengland","look"
"newengland","it's a chair for the house"
"newengland","and this is another chair for the house"
"newengland","it g in there"
"newengland","and here's a table for the house"
"newengland","okay"
"newengland","uhhum"
"newengland","no it's not a car seat"
"newengland","it's a chair"
"newengland","g in the other way I think"
"newengland","okay"
"newengland","uhhum"
"newengland","yes"
"newengland","no I willn't"
"newengland","uhhuh"
"newengland","xxx"
"newengland","uhhum"
"newengland","xxx"
"newengland","nice house"
"newengland","it's a Fischer Price house"
"newengland","well do it"
"newengland","of"
"newengland","they need a parking space"
"newengland","okay"
"newengland","well how it"
"newengland","she's on the other side"
"newengland","isn't that nice"
"newengland","they stand on the bed"
"newengland","uhhuh"
"newengland","that's right"
"newengland","they should walk it"
"newengland","I don't think so"
"newengland","that's silly"
"newengland","of course"
"newengland","his name is what"
"newengland","whose name is Barkley"
"newengland","oh that's Barkley the Dog"
"newengland","you want to make him some dog food"
"newengland","okay"
"newengland","I don't think the beds go in the kitchen"
"newengland","beds"
"newengland","you better move the beds back in the bed"
"newengland","www"
"newengland","come on www a surprise"
"newengland","oh"
"newengland","come in here"
"newengland","oh"
"newengland","we're going to have_to bodily do things to you today"
"newengland","silly boy"
"newengland","okay"
"newengland","sit down"
"newengland","sit down"
"newengland","come on"
"newengland","www"
"newengland","okay"
"newengland","what's that"
"newengland","what's that"
"newengland","I'm a little bunny"
"newengland","my name is Frannie"
"newengland","where Frannie"
"newengland","www Frannie"
"newengland","huh"
"newengland","Frannie www"
"newengland","www Mommy www Mommy the www"
"newengland","huh"
"newengland","www"
"newengland","www surprised"
"newengland","www"
"newengland","okay"
"newengland","www okay"
"newengland","and you're finished www"
"newengland","www"
"newengland","www"
"newengland","come on"
"newengland","okay put it back in the box"
"newengland","cover it up"
"newengland","make it a present"
"newengland","now"
"newengland","you know how to put the lid on"
"newengland","this way"
"newengland","okay"
"newengland","okay"
"newengland","another one"
"newengland","okay"
"newengland","give me that one"
"newengland","thank"
"newengland","now we got_to s"
"newengland","look at this one"
"newengland","what's"
"newengland","oh"
"newengland","who is that"
"newengland","huh"
"newengland","who is it"
"newengland","who do I"
"newengland","I have Goldie"
"newengland","hi Matthew"
"newengland","do you have Cookie_Monster"
"newengland","put it on your hand"
"newengland","www"
"newengland","ah boy Cookie_Monster"
"newengland","is that a good surprise"
"newengland","ah nice"
"newengland","what"
"newengland","oh you want me to put it on"
"newengland","you want to try this one"
"newengland","okay"
"newengland","I like cookies"
"newengland","cookies"
"newengland","you xxx kissed it"
"newengland","ah"
"newengland","what"
"newengland","both of them"
"newengland","okay"
"newengland","oh you gotta put them back"
"newengland","okay"
"newengland","you want to put the cover on"
"newengland","alright"
"newengland","you want to put it on the table"
"newengland","okay"
"newengland","you want to see what we have in here"
"newengland","you want to open it"
"newengland","is"
"newengland","oh"
"newengland","color"
"newengland","don't you want to color"
"newengland","how come"
"newengland","you put on the cover"
"newengland","you'll"
"newengland","okay"
"newengland","put"
"newengland","huh"
"newengland","bring it down here"
"newengland","is it heavy"
"newengland","okay"
"newengland","here we go"
"newengland","oh"
"newengland","that is a heavy one isn't it"
"newengland","wow"
"newengland","there's people"
"newengland","there's a garage too"
"newengland","oh"
"newengland","mhm"
"newengland","xxx"
"newengland","let's"
"newengland","mhm"
"newengland","can you open the garage"
"newengland","oh"
"newengland","this is garage"
"newengland","you"
"newengland","you're going to put the people in the house hmm"
"newengland","okay"
"newengland","oh"
"newengland","hmm"
"newengland","what"
"newengland","look what you got"
"newengland","you"
"newengland","does"
"newengland","do you put your car in the living room"
"newengland","you"
"newengland","does Mommy park it in the living room or in the garage"
"newengland","where is the garage"
"newengland","that's better"
"newengland","that's better"
"newengland","Mommy"
"newengland","uhhuh"
"newengland","mhm"
"newengland","who's home"
"newengland","is everybody home"
"newengland","mhm"
"newengland","Mama and Papa"
"newengland","oh look"
"newengland","look what they have"
"newengland","shall we see"
"newengland","shall"
"newengland","do"
"newengland","what"
"newengland","you"
"newengland","let's"
"newengland","Richard Scarry"
"newengland","we've heard of him before"
"newengland","xxx words"
"newengland","I am a little bunny"
"newengland","my name is Freddy"
"newengland","and look"
"newengland","they labelled all his clothes and his toy and his slippers"
"newengland","and they talk about his room"
"newengland","there's a blanket and a bed and pillow"
"newengland","remember"
"newengland","it's a little bed"
"newengland","it is the bug's bed"
"newengland","does the bug have a bed"
"newengland","it may be"
"newengland","it may be the bed that belongs to the bug"
"newengland","what's"
