"corpus","utterance"
"gleason","now I'm going to cut your roast beef honey"
"gleason","well I thought you liked roast beef"
"gleason","why not"
"gleason","well you eat what you drink see"
"gleason","okay if you don't eat this roast beef you have no more twinkies"
"gleason","you understand that"
"gleason","no you'll eat half of it"
"gleason","I'll cut this much"
"gleason","now"
"gleason","and if you do not"
"gleason","Frank if you do not eat every bite of that you'll never buy a twinkie again"
"gleason","I'm telling you I of it and this is my reward"
"gleason","you must eat some Ma this amount that I'm cutting up"
"gleason","well you can eat it I'm sure"
"gleason","you chew it good"
"gleason","well honey that's what happens when you eat a twinkie before dinner"
"gleason","okay now you must eat that and would you like a carrot"
"gleason","cause you're going to get hungry later on and then there will be no dinner"
"gleason","xxx when it's bedtime and you say you're hungry don't expect any food"
"gleason","oh raw carrot"
"gleason","oh you don't want any cauliflower do you"
"gleason","do you want some cauliflower"
"gleason","u so I would like you to take the latest letter that we got to Lee Highler right"
"gleason","or call him and read it to him"
"gleason","right"
"gleason","okay that's fine"
"gleason","because they are saying we still have_to pay the penalty and now and I gave all of it to Lee"
"gleason","I don't have a copy of their penalty bill so if that's what we're going to have_to do"
"gleason","and if Lee says anything he's"
"gleason","oh I'm sorry Frank"
"gleason","I'll take those"
"gleason","if"
"gleason","you"
"gleason","but"
"gleason","sure he won't say anything"
"gleason","and"
"gleason","wonderful"
"gleason","you want some more now"
"gleason","xxx xxx"
"gleason","we should have then over for xxx"
"gleason","tiny"
"gleason","does that answer your question"
"gleason","you wear a life jacket honey"
"gleason","you've got your life jacket"
"gleason","you know what your life jacket"
"gleason","if you do fall in the water it keeps you afloat"
"gleason","it keeps you up so your"
"gleason","no but it keeps your head above water so"
"gleason","oh cripes I got xxx"
"gleason","and Leo is a good sailor and I'm sure nothing will happen in the boat and your Daddy will be with you"
"gleason","okay five ounces"
"gleason","Harold"
"gleason","and I can have six"
"gleason","I could have another ounce"
"gleason","I know so you want me to see if your other piece is ready yet"
"gleason","u now you are allowed eight ounces I think"
"gleason","how old are you Frank"
"gleason","you're eight years old"
"gleason","five and one quarter"
"gleason","you can't go"
"gleason","I thought the life guard said he couldn't"
"gleason","that's going to be quite a while"
"gleason","well you can just on to Daddy or hang on to the side right"
"gleason","and we'll be right next to you"
"gleason","but you don't have_to if you don't want to"
"gleason","xxx"
"gleason","that we're there with you"
"gleason","Colette goes off"
"gleason","Colette Andre doesn't"
"gleason","Andre not swim"
"gleason","I jumping"
"gleason","Colette I saw Colette for one hour go up on that board jump in go up on the board jump in go on the board"
"gleason","no and I think her mother had told her not to go into the pool"
"gleason","she went down for lunch"
"gleason","the life guard must have"
"gleason","oh sorry about that"
"gleason","oh"
"gleason","no"
"gleason","please"
"gleason","tonight tell you what"
"gleason","you can have your twinkie now okay"
"gleason","here no you sit here with us honey"
"gleason","come on sit"
"gleason","Frank"
"gleason","just sit there until"
"gleason","huh"
"gleason","oh"
"gleason","I want you to sit there cause I want to talk to you"
"gleason","no"
"gleason","you know what you can tell your father"
"gleason","about how the two accidents today"
"gleason","is where he bumped it on"
"gleason","or the door"
"gleason","Michael Cleveland"
"gleason","and xxx"
"gleason","mhm"
"gleason","that was it"
"gleason","two different ones"
"gleason","Michael pushed him and Frank"
"gleason","I heard the kerplunk xxx"
"gleason","the klunk when your head hit the floor and it was the rug too"
"gleason","I couldn't believe I heard that klunk"
"gleason","no but Kathy did"
"gleason","I guess that mother's hear their own children's klunks better"
"gleason","yeah"
"gleason","Michael's father and Trevor and Michael and Mary Mary Ann"
"gleason","is that her name"
"gleason","and Kathy are going out to dinner tonight"
"gleason","tonight"
"gleason","today"
"gleason","they do that for something to do"
"gleason","it must be awful lonely"
"gleason","I don't know"
"gleason","you may be excused"
"gleason","Guy would you like like um"
"gleason","sweetheart"
"gleason","yes"
"gleason","yeah"
"gleason","the sounds come out of that hole"
"gleason","would you like chocolate milk or would you like juice to juice to drink"
"gleason","juice"
"gleason","xxx"
"gleason","really"
"gleason","on the tape recorder"
"gleason","back to where"
"gleason","you mean she played it back"
"gleason","yeah right"
"gleason","um why don't you give Guy some and then xxx Sarah some and then um"
"gleason","I don't think so"
"gleason","xxx"
"gleason","yeah"
"gleason","that's right"
"gleason","no"
"gleason","the lettuce is not hot and here's a spoon for your rice if you want it and if you want more hot rice you can have some more okay"
"gleason","ice tea"
"gleason","oh"
"gleason","okay"
"gleason","you're hungry aren't you"
"gleason","if you want more carrots tell me and I'll give you more carrots okay"
"gleason","more carrots or"
"gleason","now they may be hot still"
"gleason","mhm"
"gleason","no"
"gleason","he didn't call"
"gleason","did he Sarah"
"gleason","want some chicken Guy"
"gleason","he has some"
"gleason","saying what"
"gleason","uh h his main job is to clean rugs I think isn't it"
"gleason","and sell new vacuum cleaners"
"gleason","guy would you like some more rice"
"gleason","okay"
"gleason","this tastes like the chicken that you made for your picnic"
"gleason","is it the same way"
"gleason","really good"
"gleason","oh that's good"
"gleason","worked with form posts"
"gleason","they're those"
"gleason","aren't they the plastic things that are that are yellow"
"gleason","no"
"gleason","slabs of wood"
"gleason","oh yeah"
"gleason","the ones you walk on"
"gleason","they break"
"gleason","did you break any"
"gleason","oh yeah"
"gleason","they can't be broken can they by stepping on them"
"gleason","I saw a couple out in the yard"
"gleason","they're they're"
"gleason","they make sort of like uh gang planks out of them"
"gleason","right"
"gleason","a different girl was there taking care of the kids"
"gleason","the blonde haired girl"
"gleason","o let's see"
"gleason","what are the girl's names who are at the play school"
"gleason","the big girl"
"gleason","Leslie Bonnie and who else"
"gleason","yeah and who else"
"gleason","yeah but Della is on vacation"
"gleason","who else is there"
"gleason","u Susan is her name"
"gleason","Claire"
"gleason","is that right"
"gleason","Susan"
"gleason","today seems like Friday to me for some reason"
"gleason","all day it seemed like Friday to me"
"gleason","not Monday no"
"gleason","Friday to you too"
"gleason","you know what sweetheart"
"gleason","uhhum"
"gleason","I think we talked about that this morning"
"gleason","uhhuh"
"gleason","and he said that on Saturday and Sunday he wasn't going to play school"
"gleason","he wasn't"
"gleason","hmm"
"gleason","we got a letter from Richard Black"
"gleason","mm"
"gleason","no I wrote a letter to Nicki recently saying are you doing"
"gleason","and he answered by saying sort of answering in three ways"
"gleason","this is a friend of mine who I've known since I was in junior high school"
"gleason","New Jersey"
"gleason","well"
"gleason","Nadine didn't"
"gleason","Bob answered"
"gleason","and he said that he he he used several names for Nadine"
"gleason","Nadine Nicki Nick"
"gleason","and each of the three had different personalities"
"gleason","uhhuh"
"gleason","I'm telling it to everybody sweetheart"
"gleason","I'm telling about a letter that we got from a friend of mine you know"
"gleason","I'm telling it to you too"
"gleason","xxx"
"gleason","it's um"
"gleason","it's there"
"gleason","xxx"
"gleason","what's he have_to say"
"gleason","are they still at where ever in New Jersey"
"gleason","yes"
"gleason","uhhum"
"gleason","mm"
"gleason","did you"
"gleason","with Fred"
"gleason","mhm"
"gleason","Fred lent you his car"
"gleason","oh"
"gleason","xxx"
"gleason","mm"
"gleason","you took his back"
"gleason","did you like that"
"gleason","you went for a ride with Fred and Sarah"
"gleason","did you like that"
"gleason","were you tired today"
"gleason","no it didn't say very much"
"gleason","the only thing that that would be specifically of interest to you is that he said that he said that there is a chance that they might be coming to Boston in the fall"
"gleason","and if they were they would get in touch with us"
"gleason","mhm"
"gleason","hmm"
"gleason","no"
"gleason","you can read them"
"gleason","I couldn't believe it was Bob's writing because the writing was very similar to Nadine's"
"gleason","maybe it was Nadine who wrote it"
"gleason","but it was probably Bob"
"gleason","hmm"
"gleason","yep"
"gleason","hmm"
"gleason","no they've been here"
"gleason","we haven't seen them for about"
"gleason","the last time we saw them was New Year's Eve about a year and a half before Guy was born"
"gleason","xxx"
"gleason","mm"
"gleason","which does"
"gleason","which did you eat"
"gleason","the lettuce or the or the onions"
"gleason","onions are sour sort of sour"
"gleason","they're bitterish"
"gleason","would you like some tomatos"
"gleason","or some more chicken"
"gleason","tomatos"
"gleason","alright here come the tomatos first"
"gleason","what"
"gleason","it's not a song sweetheart"
"gleason","I'll play it for you when we're finished with dinner"
"gleason","and you can listen to what it says"
"gleason","if it's working"
"gleason","yeah it's working"
"gleason","it says everything that you say and everything that I say and everything that Sarah says and everything that Daddy says"
"gleason","everything"
"gleason","you'll see"
"gleason","and you know what I'll do for you"
"gleason","if you want to"
"gleason","when you were"
"gleason","if you want to"
"gleason","when you were excuse me a little baby Guy when you was a little baby I made some tape recordings of you before you could talk"
"gleason","and know what you said"
"gleason","oh oh that's all you could say"
"gleason","uhhuh"
"gleason","the sound"
"gleason","yeah"
"gleason","where those holes are is where you hear the sound"
"gleason","yes sweetheart"
"gleason","sound comes out of those holes"
"gleason","right"
"gleason","the sounds of you and me and Daddy and Sarah talking"
"gleason","uhhum"
"gleason","uhhum"
"gleason","no after dinner"
"gleason","mhm"
"gleason","xxx"
"gleason","you want some more chicken"
"gleason","yes"
"gleason","what"
"gleason","the what"
"gleason","that's right"
"gleason","but you'll have_to wait until after we're finished dinner okay"
"gleason","which will be soon right"
"gleason","well if you push"
"gleason","u xxx"
"gleason","one button this button"
"gleason","then the tape recorder goes off"
"gleason","then if you push this button again this button then the tape recorder can go back real fast"
"gleason","no this one"
"gleason","this one stops it"
"gleason","and this one makes it go back real fast and then when you press this button then it makes it play"
"gleason","okay"
"gleason","we'll wait until I'm finished dinner sweetheart"
"gleason","I want to have some more rice pum"
"gleason","uhhuh"
"gleason","uhhuh"
"gleason","you want it to play"
"gleason","the one with the single triangle"
"gleason","I'll show it to you"
"gleason","wait till we finish dinner alright"
"gleason","I want to finish some rice"
"gleason","there is no other square one"
"gleason","there's only one square one"
"gleason","mhm"
"gleason","right"
"gleason","yes"
"gleason","yes"
"gleason","mhm"
"gleason","mhm"
"gleason","yes sir"
"gleason","are you going to listen carefully when we play it"
"gleason","okay"
"gleason","now what you have_to do is press"
"gleason","press this button"
"gleason","wait a minute"
"gleason","let me move it over here"
"gleason","press this"
"gleason","here I'll show you"
"gleason","press this square button"
"gleason","yeah"
"gleason","no it'll stop"
"gleason","just uh"
"gleason","alright I'll leave the soup here"
"gleason","uh here"
"gleason","alright I'm gonna"
"gleason","xxx"
"gleason","is it good Sarah"
"gleason","yeah"
"gleason","oh it's just fish I'm making Sarah"
"gleason","yes you do"
"gleason","do you want some more soup Helen"
"gleason","would you like some more no"
"gleason","it's not time for dessert"
"gleason","if you want some more th there's more here"
"gleason","want some more"
"gleason","not you"
"gleason","did"
"gleason","alright"
"gleason","did you like it"
"gleason","yes"
"gleason","there you go toots"
"gleason","hold your cup toots"
"gleason","hold it right so you don't spill it"
"gleason","when is the corn gonna be ready"
"gleason","oh in about ten minutes"
"gleason","you do"
"gleason","alright here I'll give you some of mine okay"
"gleason","oh"
"gleason","I know you don't"
"gleason","it's alright"
"gleason","what kind of soup is that Hel"
"gleason","Mommy's soup"
"gleason","xxx what happened outside when you when you almost fell off the ladder"
"gleason","and I said do we have_to do this anymore and you said no and the next thing I know there was water dripping on my head"
"gleason","Sarah poured on my head"
"gleason","she brought a little smile to my face that's what happened"
"gleason","she poured a little water on my head"
"gleason","oh I went to put it in that pot"
"gleason","it's underneath the cookbook"
"gleason","I don't know why"
"gleason","well mostly xxx"
"gleason","the plum tomatos are better than the other tomatos"
"gleason","what"
"gleason","you want carrots an soup"
"gleason","xxx"
"gleason","I know but but before y all you had to do was put it in boiling water bring it to a boil and let it sit for five minutes"
"gleason","that's all you had to do xxx"
"gleason","no no"
"gleason","just there was more water and so it took longer to boil"
"gleason","Sarah what's a matter"
"gleason","well y ya hardly ate the soup we gave you"
"gleason","well I don't know if there are any more carrots left"
"gleason","there aren't any more carrots left Sarah"
"gleason","well maybe I didn't put many in to begin with"
"gleason","what"
"gleason","did you like this part of the soup"
"gleason","well that's mostly what's in the soup Sarah"
"gleason","no"
"gleason","did you have a good time when Grandma and Grandpa was here"
"gleason","did I have a good time"
"gleason","yeah I had a good time too"
"gleason","what was your favorite time"
"gleason","balloons"
"gleason","what was your favorite time with Grandma and Grandpa"
"gleason","balloons too"
"gleason","oh"
"gleason","is that the way you ask"
"gleason","please what Helen"
"gleason","no"
"gleason","no"
"gleason","please may I have more milk"
"gleason","Sarah"
"gleason","xxx"
"gleason","Sarah"
"gleason","Sarah put your plate down"
"gleason","no"
"gleason","Sarah"
"gleason","Sarah if you don't stop fooling around you're gonna wind up spilling your milk"
"gleason","now cut it out"
"gleason","a xxx"
"gleason","when is it going to be ready"
"gleason","in about maybe five or ten minutes"
"gleason","no you have pink lips"
"gleason","what time is it Helen"
"gleason","six what"
"gleason","take your ta"
"gleason","I can't hear you when you talk into your cup"
"gleason","right"
"gleason","and what's the next number"
"gleason","six"
"gleason","what"
"gleason","no"
"gleason","okay"
"gleason","na there's no o there"
"gleason","there's no o sweetheart"
"gleason","probably"
"gleason","okay"
"gleason","u no that's"
"gleason","seventeen"
"gleason","seventeen"
"gleason","nineteen"
"gleason","twenty"
"gleason","two"
"gleason","okay"
"gleason","twenty"
"gleason","twenty"
"gleason","twenty"
"gleason","twenty"
"gleason","twenty"
"gleason","no"
"gleason","right good"
"gleason","thirty"
"gleason","thirty"
"gleason","thirty"
"gleason","thirty"
"gleason","thirty"
"gleason","thirty"
"gleason","f f f"
"gleason","right"
"gleason","gee I didn't know you knew that forty"
"gleason","good"
"gleason","forty"
"gleason","here"
"gleason","I'll put butter on it"
"gleason","hey corn"
"gleason","xxx"
"gleason","yeah"
"gleason","wait a minute"
"gleason","what does that look like"
"gleason","doesn't that look a little strange to you"
"gleason","wait a minute"
"gleason","we need some knifes"
"gleason","well that's what most corn looks at looks like Sarah"
"gleason","well hers is a strange looking one"
"gleason","well next time we get a strange looking corn you can have it okay"
"gleason","would"
"gleason","you"
"gleason","you"
"gleason","okay"
"gleason","you like corn Sarah"
"gleason","you like it a lot don't you"
"gleason","a xxx"
"gleason","okay is that enough butter on there for you"
"gleason","aw yeah"
"gleason","you hurt your mouth inside"
"gleason","let me see"
"gleason","no well you it was a joint accident Helen"
"gleason","you show me where"
"gleason","up there"
"gleason","okay"
"gleason","okay your skin is"
"gleason","um hmm"
"gleason","is not there's really nothing there"
"gleason","it's just a little sensitive thing that's all"
"gleason","no you'll have another half Sarah"
"gleason","two halfs make a whole okay"
"gleason","well"
"gleason","what did your daddy"
"gleason","alright you can each"
"gleason","we'll break that one in half and you can have that one"
"gleason","alright"
"gleason","is that okay with you Helen"
"gleason","mhm"
"gleason","ya mhm"
"gleason","do you still cry"
"gleason","do you still cry"
"gleason","you don't cry"
"gleason","hmm"
"gleason","did you see Maryann before"
"gleason","no"
"gleason","did you see Maryann had her hair cut"
"gleason","that was Maryann"
"gleason","well you remember how long her hair used to be"
"gleason","well she had her hair cut"
"gleason","I guess she wanted to"
"gleason","don't you sometimes want to get your hair cut"
"gleason","oh you didn't finish that"
"gleason","there's still plenty of corn on there"
"gleason","yes there is"
"gleason","here comes some spinach for"
"gleason","no this is for Sarah"
"gleason","some for Sarah"
"gleason","would you like a little butter on your spinach"
"gleason","anh I think I'll have s a little on mine"
"gleason","mm an Daddy's gonna bring the fish"
"gleason","you have_to have some fish too okay"
"gleason","before you get another piece of corn"
"gleason","oh"
"gleason","well you don't get more til you finish what you have"
"gleason","well Sarah there's still more corn"
"gleason","here"
"gleason","well xxx"
"gleason","you'll get a little"
"gleason","you don't have_to whine about"
"gleason","don wanna eat what Sarah"
"gleason","you didn't even taste it Hel"
"gleason","what"
"gleason","alright just"
"gleason","it's a little hot"
"gleason","use"
"gleason","yeah"
"gleason","because of your mother's health"
"gleason","and I think"
"gleason","and"
"gleason","her"
"gleason","and"
"gleason","oh"
"gleason","you"
"gleason","and"
"gleason","yeah"
"gleason","and"
"gleason","or"
"gleason","you know I uh that's that was my concern alright"
"gleason","not"
"gleason","you eat a little more fish Sarah"
"gleason","and"
"gleason","use your fork Sarah"
"gleason","well just eat"
"gleason","some eat some Hel"
"gleason","go on"
"gleason","that's too big"
"gleason","why don't you cut it with your fork Hel"
"gleason","that's right"
"gleason","what do you think"
"gleason","come"
"gleason","finish all your fish"
"gleason","eat some spinach Sarah"
"gleason","then don't eat the tomatos"
"gleason","you can eat the fish"
"gleason","right"
"gleason","that was very good"
"gleason","I'm gonna give you some more fish"
"gleason","you seem to like the fish Sarah"
"gleason","there you go"
"gleason","yes"
"gleason","eat some"
"gleason","you like it"
"gleason","good"
"gleason","you"
"gleason","really"
"gleason","that's good Hel"
"gleason","I thought you liked it"
"gleason","well eat what's on your fork"
"gleason","op"
"gleason","go on"
"gleason","okay"
"gleason","now all the corn on there I'll give you more"
"gleason","and all the corn"
"gleason","see all that corn on there"
"gleason","see all that"
"gleason","why not"
"gleason","let me see you try"
"gleason","here take a bite"
"gleason","take a good bite"
"gleason","it's not too hard"
"gleason","what"
"gleason","alright Hel"
"gleason","let's not make a deal out of it anymore"
"gleason","you wanna eat more fish"
"gleason","what"
"gleason","more milk Sarah"
"gleason","sure"
"gleason","Hel do you want more milk"
"gleason","I think really"
"gleason","I don't see why your mother's high blood pressure can't be controlled"
"gleason","I don't understand that"
"gleason","yes I did"
"gleason","really"
"gleason","oops"
"gleason","so how so how far along are you on your paper now"
"gleason","how far along are you on your paper"
"gleason","mhm"
"gleason","good"
"gleason","here"
"gleason","you know what kind of fish that is Helen"
"gleason","filet of sole"
"gleason","okay Sarah"
"gleason","did you eat a little more Helen"
"gleason","you know you're parents seemed a little more relaxed after their vacation"
"gleason","did they seem that way to you"
"gleason","seemed a little less"
"gleason","mm"
"gleason","mhm"
"gleason","eventually"
"gleason","what time is"
"gleason","wh what time is in the morning"
"gleason","eight o'clock"
"gleason","okay"
"gleason","and what time is in the afternoon"
"gleason","twelve o'clock"
"gleason","okay and then what time is evening"
"gleason","oh"
"gleason","you knew all the answers didn't you"
"gleason","what"
"gleason","mhm"
"gleason","yeah"
"gleason","well Kouella's isn't open"
"gleason","would you like a napkin"
"gleason","mhm"
"gleason","what happened"
"gleason","a cramp in your foot"
"gleason","yeah"
"gleason","what did he do"
"gleason","did he have a cramp in his leg"
"gleason","and he was shaking his leg around"
"gleason","I guess he was trying to get rid of the cramp Sarah"
"gleason","okay"
"gleason","what would you like"
"gleason","watermelon"
"gleason","u xxx"
"gleason","ask Daddy"
"gleason","he had some today"
"gleason","I don't know whether there are any now"
"gleason","oop"
"gleason","all gone"
"gleason","no we don't have any ice cream"
"gleason","you don't want watermelon"
"gleason","you want u half a granola bar"
"gleason","would you like to split one"
"gleason","no"
"gleason","no I ate those"
"gleason","yeah"
"gleason","what are you doing Hel"
"gleason","babe you want any more of your milk"
"gleason","you sure"
"gleason","take a little more"
"gleason","have a little"
"gleason","okay"
"gleason","here you go"
"gleason","yeah there's"
"gleason","okay"
"gleason","okay"
"gleason","are you going out now"
"gleason","and what would you like to drink"
"gleason","oh I forgot"
"gleason","can we do it later"
"gleason","and and af after supper we'll do it cause I don't have time now okay"
"gleason","okay I will make the shakes"
"gleason","sit down okay"
"gleason","sit down and you and Daddy Daddy are gonna share and I'm gonna share some of mine"
"gleason","xxx"
"gleason","what"
"gleason","I know I heard that"
"gleason","cheese"
"gleason","Edward what do you want"
"gleason","why did you come home early today"
"gleason","who taught you that"
"gleason","who was teaching you that today"
"gleason","mm"
"gleason","you know what the man said to me"
"gleason","it's not gonna match anymore because the one he took off was said"
"gleason","he said"
"gleason","you're not gonna match"
"gleason","and I said"
"gleason","I don't care just put the blue one on"
"gleason","that's what I said"
"gleason","then what did you help me do this afternoon"
"gleason","yeah but why did we go over there"
"gleason","to bring em what"
"gleason","and"
"gleason","did help me"
"gleason","would you eat your eggs please Isadora"
"gleason","eat some egg and you have plenty in here when it needs to get poured next time you can do it okay"
"gleason","ya know you complained about b so hungry before"
"gleason","now let's eat some of that egg"
"gleason","you didn't have so many things to eat"
"gleason","would you rather have some yogurt"
"gleason","hmm"
"gleason","on an omelette it's yummy"
"gleason","mm"
"gleason","if you push in and sit still and not bounce around please"
"gleason","who"
"gleason","I don't know"
"gleason","they're going away in in November for a week"
"gleason","they're going to Peru"
"gleason","xxx"
"gleason","and she promised to bring Isadora back a doll"
"gleason","so"
"gleason","and we got more flowers and plants to root today"
"gleason","I don't know"
"gleason","ask her"
"gleason","do you want Daddy to save you some more egg"
"gleason","xxx"
"gleason","xxx did a good job"
"gleason","Isadora before you drink more of that"
"gleason","Isadora Michelson"
"gleason","you're not to drink any more of this until you eat some more of that egg please"
"gleason","well eat make the plate all clean"
"gleason","don't wipe your face on your shirt please"
"gleason","mhm"
"gleason","xxx"
"gleason","yes"
"gleason","yeah one more piece"
"gleason","what do you think about some dessert"
"gleason","Isadora"
"gleason","what"
"gleason","xxx"
"gleason","mm"
"gleason","oh no"
"gleason","what"
"gleason","hm"
"gleason","what would you like for dessert"
"gleason","oh I forgot"
"gleason","xxx you want a cookie"
"gleason","chocolate cookie"
"gleason","she will choose it xxx"
"gleason","do you want the box from the bakery"
"gleason","mm"
"gleason","thank"
"gleason","well what do you want Isadora"
"gleason","can I have a napkin"
"gleason","xxx"
"gleason","Isadora"
"gleason","where'd you learn that"
"gleason","is let's sit until everybody gets done here please"
"gleason","you"
"gleason","you chocolate shake which you desperately wanted"
"gleason","no"
"gleason","you don't pour it back"
"gleason","it's your cup now and I want you to drink it please"
"gleason","eight o'clock"
"gleason","yeah it is a big day tomorrow"
"gleason","you have school and you have play group and you're going to Lawrence's house tomorrow"
"gleason","Sandy's gonna be here let's sit here"
"gleason","good shot"
"gleason","good shot"
"gleason","Isadora don't yell at her"
"gleason","remember happened the other night when"
"gleason","you scared her"
"gleason","don't poke"
"gleason","what do you say"
"gleason","c"
"gleason","she's just acting funny"
"gleason","oh I hope you don't hear a few crashes"
"gleason","okay friends Romans and countrymen"
"gleason","who would like to have"
"gleason","xxx"
"gleason","yeh"
"gleason","would you get them maybe two separate tables"
"gleason","xxx"
"gleason","come on"
"gleason","no"
"gleason","no wrong"
"gleason","okay"
"gleason","can you get them so we can start"
"gleason","xxx"
"gleason","anybody that's hungry"
"gleason","come over here"
"gleason","as a matter of fact we're going to close the door here"
"gleason","no no one is playing here"
"gleason","no I want to explain something to you"
"gleason","Janet and Sandy are not playing now"
"gleason","do you know that they go to school and they even have work to do in school"
"gleason","can you get out some glass and stuff so"
"gleason","okay"
"gleason","number"
"gleason","h i"
"gleason","what does h i spell"
"gleason","oh"
"gleason","oh that's fantastic and stupendous"
"gleason","okay"
"gleason","anybody interested in eating"
"gleason","me xxx"
"gleason","not you"
"gleason","okay anyone who isn't interested in eating don't eat"
"gleason","this is only for"
"gleason","hoow"
"gleason","Rachi"
"gleason","this is only for hungry people"
"gleason","anyone who wants to what"
"gleason","xxx"
"gleason","okay"
"gleason","I do"
"gleason","okay here you go"
"gleason","okay let me"
"gleason","okay here we go"
"gleason","see if you can spot the mushrooms"
"gleason","you don't eat"
"gleason","so don't eat"
"gleason","you"
"gleason","this is what we have"
"gleason","sorry"
"gleason","did you return that typewriter"
"gleason","he must have been thrilled to see you"
"gleason","oh let's see if I find any"
"gleason","um um"
"gleason","that's like on the box she makes a building out of"
"gleason","crackers"
"gleason","here's a mushroom"
"gleason","here let's give Rachi some"
"gleason","so so don't eat any meat"
"gleason","sorry kiddo"
"gleason","all we have is this okay"
"gleason","okay"
"gleason","good"
"gleason","well they're mixed in really"
"gleason","that's all"
"gleason","xxx"
"gleason","so don't eat anything"
"gleason","you didn't even tell Abba about the dental hygienist"
"gleason","John you cannot go in that room now"
"gleason","John"
"gleason","John"
"gleason","I have_to tell you about the voting"
"gleason","the voting"
"gleason","right Rachi and I went to"
"gleason","do you want to hear about it"
"gleason","he voted already"
"gleason","and then after I tell you Abba will tell you and you will tell me if it's the same okay"
"gleason","if it's approximately the same story"
"gleason","want some juice"
"gleason","well"
"gleason","Rachi and I went and tried to park our car"
"gleason","it was pretty hard to find a parking space near there"
"gleason","jammed up like anything"
"gleason","Harold would you help her a little bit"
"gleason","uhm"
"gleason","there was long long lines of people"
"gleason","when you finally got in you saw five no five on each side ten like booths"
"gleason","little gay like little teeny houses"
"gleason","very teeny"
"gleason","just big enough for one person"
"gleason","they was what"
"gleason","they was too little"
"gleason","yeah they was just big enough for one person"
"gleason","Rachi and I went in"
"gleason","and you push a a lever like a little button on the side"
"gleason","something you push down"
"gleason","I think to the right"
"gleason","and the curtains close behind you so only you are inside"
"gleason","and nobody can see what you're voting"
"gleason","remember"
"gleason","and then you push down the little levers"
"gleason","like one says Carter and one says"
"gleason","Ford"
"gleason","Senate"
"gleason","Neelea"
"gleason","and the other guy I forgot"
"gleason","Nealea"
"gleason","one who's running for reelection"
"gleason","oh"
"gleason","O'Neil O'Neil"
"gleason","yeah I was glad"
"gleason","I didn't even know we was in"
"gleason","I felt so xxx"
"gleason","no that's Brookline and Newton"
"gleason","what did you say John"
"gleason","then"
"gleason","at"
"gleason","okay"
"gleason","at the very end then you press"
"gleason","after you vote for all the people you want to vote like one person for President one person for senator"
"gleason","you vote for different things"
"gleason","you then when you're all done you press that lever to the left"
"gleason","but if you press two people for President it won't work"
"gleason","would you want to press the whole thing to finish voting it won't work"
"gleason","it won't click"
"gleason","it'll be stuck"
"gleason","I think"
"gleason","is that right"
"gleason","so words um voting can't be void"
"gleason","only paper ballot can"
"gleason","and that's what happened"
"gleason","what"
"gleason","yeah here's"
"gleason","then the the machine wouldn't work"
"gleason","when you tried to press it off on at the very end of all your voting you have_to press one pin to make the machine click"
"gleason","and that way your turn is finished"
"gleason","but if you"
"gleason","the voting"
"gleason","the polling"
"gleason","oh this"
"gleason","uh meat and rice"
"gleason","you want some more"
"gleason","okay me too"
"gleason","so if you didn't click"
"gleason","if you voted for more than one then at the very end when you go to press it down it won't click"
"gleason","and it change it until you change it to vote for only one of them"
"gleason","that was cute"
"gleason","can she have one of xxx"
"gleason","here John here's more"
"gleason","who did you say showed you a picture of Carter and Ford"
"gleason","here"
"gleason","you want some"
"gleason","oh"
"gleason","what should he vote by look"
"gleason","isn't that all"
"gleason","xxx"
"gleason","he said he told me before he would vote for President Ford"
"gleason","ssh"
"gleason","I think that sounds like the Cookie_Monster"
"gleason","o"
"gleason","you like that"
"gleason","that was at play group"
"gleason","oh"
"gleason","Halloween"
"gleason","yeah"
"gleason","also on Purim you can have a mask"
"gleason","remember last year"
"gleason","sure"
"gleason","you can't"
"gleason","Haman"
"gleason","why do you want to be Haman"
"gleason","I figured you would"
"gleason","I just figured you would"
"gleason","I don't know"
"gleason","it might be too small already"
"gleason","xxx"
"gleason","his teacher Jackie asked me where we got his shirt"
"gleason","he was wearing yesterday his shirt"
"gleason","so she asked me where we got it"
"gleason","she said her daughter gave a friend who went back to Israel a present of a Cookie_Monster shirt"
"gleason","so the friend wants to have printed on it in Hebrew or daughter wants it"
"gleason","so the this is my best friend"
"gleason","I don't know"
"gleason","so she asked me if I know of any place where they print in"
"gleason","I thought what a fantastic business in New York that would be very"
"gleason","I told her to ask the Hebrew Bulletin"
"gleason","they'll probably throw her out of the store"
"gleason","what"
"gleason","xxx"
"gleason","xxx"
"gleason","xxx"
"gleason","when we went to vote remember"
"gleason","this is terrible"
"gleason","I mean"
"gleason","please"
"gleason","that humor"
"gleason","so what huh"
"gleason","I I remember when I was in second grade"
"gleason","yeah"
"gleason","that's right"
"gleason","he left"
"gleason","oh"
"gleason","who cares"
"gleason","a funny guy"
"gleason","and he was also a Governor"
"gleason","he was in charge of the whole state but not the state of Massachusetts"
"gleason","the"
"gleason","cause every state needs somebody in charge of it"
"gleason","supposedly"
"gleason","you like that"
"gleason","I remember when in the second grade they had a mock election"
"gleason","yeah who came in xxx"
"gleason","you had to push the little things and then you push you push the big thing"
"gleason","and then the curtains opened"
"gleason","and you were finished"
"gleason","and then you went out of the building"
"gleason","and then the next person got a chance"
"gleason","well I don't even know"
"gleason","oh yeah right"
"gleason","we said we were going to hear your story"
